soc,scenario,eta,t,task_id,p_ij
17-2199.08,Baseline,2.0,2028.5,16522,0.06045133998328002
17-2199.08,Baseline,2.0,2028.5,16513,0.03645231608633539
17-2199.08,Baseline,2.0,2028.75,16517,0.0728041807519675
17-2199.08,Baseline,2.0,2028.75,16509,0.09656003773702213
17-2199.08,Baseline,2.0,2028.75,16511,0.09260628199334159
17-2199.08,Baseline,2.0,2028.75,16521,0.03322143878980333
17-2199.08,Baseline,2.0,2028.75,16512,0.04488646586563716
17-2199.08,Baseline,2.0,2028.75,16516,0.030439981697884075
17-2199.08,Baseline,2.0,2028.75,21057,0.03036387489950282
17-2199.08,Baseline,2.0,2028.75,16520,0.07898007992059596
17-2199.08,Baseline,2.0,2028.75,21058,0.07459187867741904
17-2199.08,Baseline,2.0,2028.75,16528,0.02704967021891478
17-2199.08,Baseline,2.0,2028.75,16523,0.026147339256811838
17-2199.08,Baseline,2.0,2028.75,16514,0.024927987889940932
17-2199.08,Baseline,2.0,2028.75,16510,0.06853226905423525
17-2199.08,Baseline,2.0,2028.75,16515,0.02381430999132602
17-2199.08,Baseline,2.0,2028.75,16530,0.02311511300188096
17-2199.08,Baseline,2.0,2028.75,16518,0.031542226649380875
17-2199.08,Baseline,2.0,2028.75,16519,0.06254205003166545
17-2199.08,Baseline,2.0,2028.75,16525,0.06081784445553923
17-2199.08,Baseline,2.0,2028.75,16522,0.06059157075788486
17-2199.08,Baseline,2.0,2028.75,16513,0.03646539835924633
17-2199.08,Baseline,2.0,2029.0,16517,0.0728301816472934
17-2199.08,Baseline,2.0,2029.0,16509,0.09678250099329966
17-2199.08,Baseline,2.0,2029.0,16511,0.09281963624968625
17-2199.08,Baseline,2.0,2029.0,16521,0.03303380242513242
17-2199.08,Baseline,2.0,2029.0,16512,0.04478487851810417
17-2199.08,Baseline,2.0,2029.0,16516,0.030268055143390798
17-2199.08,Baseline,2.0,2029.0,21057,0.030192378200051807
17-2199.08,Baseline,2.0,2029.0,16520,0.07916204096961757
17-2199.08,Baseline,2.0,2029.0,21058,0.07476372981388639
17-2199.08,Baseline,2.0,2029.0,16528,0.02689689231493724
17-2199.08,Baseline,2.0,2029.0,16523,0.025999657763695075
17-2199.08,Baseline,2.0,2029.0,16514,0.024787193354947324
17-2199.08,Baseline,2.0,2029.0,16510,0.0686901595448688
17-2199.08,Baseline,2.0,2029.0,16515,0.023679805565368098
17-2199.08,Baseline,2.0,2029.0,16530,0.02298455767584368
17-2199.08,Baseline,2.0,2029.0,16518,0.03147084007262996
17-2199.08,Baseline,2.0,2029.0,16519,0.06268613974445336
17-2199.08,Baseline,2.0,2029.0,16525,0.060957961796360975
17-2199.08,Baseline,2.0,2029.0,16522,0.06073116679004965
17-2199.08,Baseline,2.0,2029.0,16513,0.03647842141638347
17-2199.08,Baseline,2.0,2029.25,16517,0.07285606511757857
