O*NET-SOC Code	Task ID	Scale ID	Category	Data Value	N	Standard Error	Lower CI Bound	Upper CI Bound	Recommend Suppress	Date	Domain Source
29-9091.00	4222	FT	4	5.48	55	3.3918	1.5371	17.7274	N	08/2021	Incumbent
29-9091.00	4222	FT	5	14.82	55	7.2369	5.2239	35.4472	N	08/2021	Incumbent
29-9091.00	4222	FT	6	22.67	55	6.2407	12.5589	37.4434	N	08/2021	Incumbent
29-9091.00	4222	FT	7	57.03	55	10.3184	36.3263	75.5299	N	08/2021	Incumbent
29-9091.00	4222	IM	n/a	4.69	54	0.0986	4.4920	4.8877	N	08/2021	Incumbent
29-9091.00	4222	RT	n/a	100.00	55	0.0000	n/a	n/a	N	08/2021	Incumbent
29-9091.00	4223	FT	1	0.00	54	0.0000	n/a	n/a	N	08/2021	Incumbent
29-9091.00	4223	FT	2	0.00	54	0.0000	n/a	n/a	N	08/2021	Incumbent
29-9091.00	4223	FT	3	6.07	54	3.7124	1.7226	19.2587	N	08/2021	Incumbent
29-9091.00	4223	FT	4	18.50	54	6.4766	8.7529	34.9510	N	08/2021	Incumbent
29-9091.00	4223	FT	5	38.69	54	8.2062	23.9740	55.8142	N	08/2021	Incumbent
29-9091.00	4223	FT	6	33.37	54	10.5482	16.2014	56.4610	N	08/2021	Incumbent
29-9091.00	4223	FT	7	3.37	54	3.2548	0.4661	20.5819	N	08/2021	Incumbent
29-9091.00	4223	IM	n/a	4.58	55	0.0952	4.3913	4.7733	N	08/2021	Incumbent
29-9091.00	4223	RT	n/a	100.00	55	0.0000	n/a	n/a	N	08/2021	Incumbent
29-9091.00	18691	FT	1	0.00	55	0.0000	n/a	n/a	N	08/2021	Incumbent
29-9091.00	18691	FT	2	0.00	55	0.0000	n/a	n/a	N	08/2021	Incumbent
29-9091.00	18691	FT	3	0.00	55	0.0000	n/a	n/a	N	08/2021	Incumbent
29-9091.00	18691	FT	4	3.52	55	3.2477	0.5329	19.8888	N	08/2021	Incumbent
29-9091.00	18691	FT	5	35.55	55	10.7548	17.7137	58.5703	N	08/2021	Incumbent
29-9091.00	18691	FT	6	39.84	55	7.9455	25.4074	56.2746	N	08/2021	Incumbent
29-9091.00	18691	FT	7	21.09	55	8.7588	8.5149	43.4319	N	08/2021	Incumbent
29-9091.00	18691	IM	n/a	4.44	55	0.0943	4.2535	4.6317	N	08/2021	Incumbent
29-9091.00	18691	RT	n/a	100.00	55	0.0000	n/a	n/a	N	08/2021	Incumbent
29-9091.00	23925	FT	1	0.00	54	0.0000	n/a	n/a	N	08/2021	Incumbent
29-9091.00	23925	FT	2	0.00	54	0.0000	n/a	n/a	N	08/2021	Incumbent
29-9091.00	23925	FT	3	3.37	54	3.2457	0.4687	20.4906	N	08/2021	Incumbent
29-9091.00	23925	FT	4	4.01	54	3.4611	0.6830	20.2330	N	08/2021	Incumbent
29-9091.00	23925	FT	5	64.31	54	8.8632	45.3731	79.6329	N	08/2021	Incumbent
29-9091.00	23925	FT	6	26.25	54	8.8458	12.4575	47.0867	N	08/2021	Incumbent
29-9091.00	23925	FT	7	2.07	54	1.3075	0.5738	7.1588	N	08/2021	Incumbent
29-9091.00	23925	IM	n/a	4.38	54	0.1214	4.1333	4.6201	N	08/2021	Incumbent
29-9091.00	23925	RT	n/a	96.00	55	3.9613	75.2101	99.4760	N	08/2021	Incumbent
29-9091.00	4231	FT	1	4.29	55	4.2295	0.5638	26.1317	N	08/2021	Incumbent
29-9091.00	4231	FT	2	0.79	55	0.6709	0.1435	4.2382	N	08/2021	Incumbent
29-9091.00	4231	FT	3	4.00	55	3.9613	0.5240	24.7899	N	08/2021	Incumbent
29-9091.00	4231	FT	4	22.30	55	6.0561	12.4640	36.6419	N	08/2021	Incumbent
29-9091.00	4231	FT	5	45.69	55	7.1205	32.1202	59.9258	N	08/2021	Incumbent
29-9091.00	4231	FT	6	11.74	55	5.2444	4.5995	26.8437	N	08/2021	Incumbent
29-9091.00	4231	FT	7	11.20	55	5.7834	3.7808	28.8098	N	08/2021	Incumbent
29-9091.00	4231	IM	n/a	4.17	54	0.1325	3.9038	4.4355	N	08/2021	Incumbent
29-9091.00	4231	RT	n/a	100.00	55	0.0000	n/a	n/a	N	08/2021	Incumbent
29-9091.00	4224	FT	1	0.00	55	0.0000	n/a	n/a	N	08/2021	Incumbent
29-9091.00	4224	FT	2	4.00	55	4.1966	0.4637	27.1511	N	08/2021	Incumbent
29-9091.00	4224	FT	3	3.23	55	2.6671	0.6006	15.5844	N	08/2021	Incumbent
29-9091.00	4224	FT	4	3.41	55	3.3438	0.4575	21.2937	N	08/2021	Incumbent
29-9091.00	4224	FT	5	27.02	55	6.9868	15.3919	42.9630	N	08/2021	Incumbent
29-9091.00	4224	FT	6	50.22	55	9.2750	32.4059	67.9717	N	08/2021	Incumbent
29-9091.00	4224	FT	7	12.13	55	4.0994	6.0008	22.9859	N	08/2021	Incumbent
29-9091.00	4224	IM	n/a	4.16	55	0.0819	3.9974	4.3256	N	08/2021	Incumbent
29-9091.00	4224	RT	n/a	100.00	55	0.0000	n/a	n/a	N	08/2021	Incumbent
29-9091.00	4226	FT	1	11.44	54	8.5676	2.3135	41.3298	N	08/2021	Incumbent
29-9091.00	4226	FT	2	8.73	54	5.6164	2.2715	28.2282	N	08/2021	Incumbent
29-9091.00	4226	FT	3	28.60	54	9.1745	13.9908	49.6563	N	08/2021	Incumbent
29-9091.00	4226	FT	4	30.39	54	7.0974	18.2187	46.1132	N	08/2021	Incumbent
29-9091.00	4226	FT	5	17.43	54	6.6469	7.7117	34.7693	N	08/2021	Incumbent
29-9091.00	4226	FT	6	3.24	54	3.2468	0.4182	21.0861	N	08/2021	Incumbent
29-9091.00	4226	FT	7	0.17	54	0.1801	0.0220	1.3700	N	08/2021	Incumbent
29-9091.00	4226	IM	n/a	4.16	54	0.2097	3.7400	4.5812	N	08/2021	Incumbent
29-9091.00	4226	RT	n/a	99.71	55	0.2957	97.7632	99.9639	N	08/2021	Incumbent
29-9091.00	4230	FT	1	0.00	54	0.0000	n/a	n/a	N	08/2021	Incumbent
29-9091.00	4230	FT	2	6.08	54	4.3876	1.3673	23.2136	N	08/2021	Incumbent
29-9091.00	4230	FT	3	59.41	54	11.1851	36.5972	78.7690	N	08/2021	Incumbent
29-9091.00	4230	FT	4	27.60	54	9.4615	12.8519	49.6325	N	08/2021	Incumbent
29-9091.00	4230	FT	5	6.73	54	4.4393	1.7186	22.9610	N	08/2021	Incumbent
29-9091.00	4230	FT	6	0.00	54	0.0000	n/a	n/a	N	08/2021	Incumbent
29-9091.00	4230	FT	7	0.18	54	0.1881	0.0226	1.4391	N	08/2021	Incumbent
29-9091.00	4230	IM	n/a	4.13	55	0.1203	3.8930	4.3754	N	08/2021	Incumbent
29-9091.00	4230	RT	n/a	100.00	55	0.0000	n/a	n/a	N	08/2021	Incumbent
29-9091.00	4228	FT	1	3.75	53	3.2217	0.6467	18.9308	N	08/2021	Incumbent
29-9091.00	4228	FT	2	19.74	53	6.9471	9.2620	37.2245	N	08/2021	Incumbent
29-9091.00	4228	FT	3	17.75	53	7.0764	7.5444	36.3380	N	08/2021	Incumbent
29-9091.00	4228	FT	4	27.47	53	8.0350	14.4276	45.9664	N	08/2021	Incumbent
29-9091.00	4228	FT	5	13.85	53	6.3277	5.2563	31.7863	N	08/2021	Incumbent
29-9091.00	4228	FT	6	14.10	53	6.4966	5.3008	32.5060	N	08/2021	Incumbent
29-9091.00	4228	FT	7	3.33	53	2.8191	0.5900	16.6488	N	08/2021	Incumbent
29-9091.00	4228	IM	n/a	3.84	54	0.1386	3.5597	4.1155	N	08/2021	Incumbent
29-9091.00	4228	RT	n/a	99.71	55	0.2957	97.7632	99.9639	N	08/2021	Incumbent
29-9091.00	4232	FT	1	0.43	52	0.4461	0.0535	3.3746	N	08/2021	Incumbent
29-9091.00	4232	FT	2	10.68	52	6.7565	2.8054	33.1377	N	08/2021	Incumbent
29-9091.00	4232	FT	3	25.03	52	7.8588	12.5890	43.6287	N	08/2021	Incumbent
29-9091.00	4232	FT	4	24.57	52	8.1937	11.8202	44.1711	N	08/2021	Incumbent
29-9091.00	4232	FT	5	39.11	52	13.2717	17.3419	66.2868	N	08/2021	Incumbent
29-9091.00	4232	FT	6	0.18	52	0.1875	0.0230	1.4265	N	08/2021	Incumbent
29-9091.00	4232	FT	7	0.00	52	0.0000	n/a	n/a	N	08/2021	Incumbent
29-9091.00	4232	IM	n/a	3.77	51	0.2000	3.3688	4.1724	N	08/2021	Incumbent
29-9091.00	4232	RT	n/a	95.65	55	4.2389	74.0324	99.4143	N	08/2021	Incumbent
29-9091.00	4227	FT	1	4.09	52	3.4275	0.7322	19.7719	N	08/2021	Incumbent
29-9091.00	4227	FT	2	6.67	52	3.6814	2.1360	18.9803	N	08/2021	Incumbent
29-9091.00	4227	FT	3	28.59	52	8.3311	15.0032	47.6011	N	08/2021	Incumbent
29-9091.00	4227	FT	4	17.79	52	7.7936	6.9076	38.6771	N	08/2021	Incumbent
29-9091.00	4227	FT	5	26.44	52	8.3844	13.1376	46.0620	N	08/2021	Incumbent
29-9091.00	4227	FT	6	9.10	52	5.3541	2.6567	26.8540	N	08/2021	Incumbent
29-9091.00	4227	FT	7	7.32	52	4.5366	2.0221	23.2169	N	08/2021	Incumbent
29-9091.00	4227	IM	n/a	3.71	52	0.1608	3.3904	4.0362	N	08/2021	Incumbent
29-9091.00	4227	RT	n/a	90.30	55	4.1557	78.2437	96.0193	N	08/2021	Incumbent
29-9091.00	4236	FT	1	16.30	51	6.2745	7.1775	32.9086	N	08/2021	Incumbent
29-9091.00	4236	FT	2	36.93	51	12.0751	17.1326	62.3918	N	08/2021	Incumbent
29-9091.00	4236	FT	3	16.08	51	7.2505	6.1111	36.0504	N	08/2021	Incumbent
29-9091.00	4236	FT	4	11.44	51	5.3589	4.2744	27.2075	N	08/2021	Incumbent
29-9091.00	4236	FT	5	12.25	51	7.6537	3.2348	36.8449	N	08/2021	Incumbent
29-9091.00	4236	FT	6	3.50	51	3.2277	0.5279	19.8352	N	08/2021	Incumbent
29-9091.00	4236	FT	7	3.50	51	3.6033	0.4226	23.6302	N	08/2021	Incumbent
29-9091.00	4236	IM	n/a	3.60	50	0.1850	3.2303	3.9738	N	08/2021	Incumbent
29-9091.00	4236	RT	n/a	92.42	55	4.6803	76.1582	97.8963	N	08/2021	Incumbent
29-9091.00	4229	FT	1	0.58	48	0.5952	0.0717	4.4743	N	08/2021	Incumbent
29-9091.00	4229	FT	2	8.66	48	5.7793	2.1348	29.1916	N	08/2021	Incumbent
29-9091.00	4229	FT	3	19.15	48	6.7842	8.9296	36.3794	N	08/2021	Incumbent
29-9091.00	4229	FT	4	29.35	48	9.6251	14.0400	51.3867	N	08/2021	Incumbent
29-9091.00	4229	FT	5	12.07	48	5.2361	4.8427	27.0267	N	08/2021	Incumbent
29-9091.00	4229	FT	6	15.53	48	6.9462	5.9594	34.7882	N	08/2021	Incumbent
29-9091.00	4229	FT	7	14.66	48	8.3854	4.2701	39.8158	N	08/2021	Incumbent
29-9091.00	4229	IM	n/a	3.60	47	0.2510	3.0944	4.1048	N	08/2021	Incumbent
29-9091.00	4229	RT	n/a	87.51	55	6.5995	67.6192	95.9230	N	08/2021	Incumbent
29-9091.00	4235	FT	1	1.26	52	0.9710	0.2655	5.7622	N	08/2021	Incumbent
29-9091.00	4235	FT	2	6.74	52	4.3265	1.7798	22.3506	N	08/2021	Incumbent
29-9091.00	4235	FT	3	1.06	52	0.6653	0.2992	3.6868	N	08/2021	Incumbent
29-9091.00	4235	FT	4	25.71	52	7.8569	13.1573	44.1434	N	08/2021	Incumbent
29-9091.00	4235	FT	5	32.66	52	9.4552	16.9849	53.4815	N	08/2021	Incumbent
29-9091.00	4235	FT	6	18.68	52	6.2395	9.1492	34.3816	N	08/2021	Incumbent
29-9091.00	4235	FT	7	13.90	52	7.3159	4.5160	35.5163	N	08/2021	Incumbent
29-9091.00	4235	IM	n/a	3.37	52	0.1412	3.0848	3.6516	N	08/2021	Incumbent
29-9091.00	4235	RT	n/a	98.55	55	0.9754	94.5324	99.6280	N	08/2021	Incumbent
29-9091.00	4237	FT	1	17.53	51	8.5227	6.1093	40.9896	N	08/2021	Incumbent
29-9091.00	4237	FT	2	48.43	51	10.8682	28.1555	69.2388	N	08/2021	Incumbent
29-9091.00	4237	FT	3	27.26	51	10.9232	11.0259	53.1194	N	08/2021	Incumbent
29-9091.00	4237	FT	4	6.78	51	4.8787	1.5182	25.5319	N	08/2021	Incumbent
29-9091.00	4237	FT	5	0.00	51	0.0000	n/a	n/a	N	08/2021	Incumbent
29-9091.00	4237	FT	6	0.00	51	0.0000	n/a	n/a	N	08/2021	Incumbent
29-9091.00	4237	FT	7	0.00	51	0.0000	n/a	n/a	N	08/2021	Incumbent
29-9091.00	4237	IM	n/a	3.33	51	0.1873	2.9520	3.7043	N	08/2021	Incumbent
29-9091.00	4237	RT	n/a	92.59	55	5.1046	73.7601	98.2334	N	08/2021	Incumbent
29-9091.00	4239	FT	1	9.19	35	6.0129	2.2896	30.4379	N	08/2021	Incumbent
29-9091.00	4239	FT	2	10.82	35	6.5698	2.9484	32.6174	N	08/2021	Incumbent
29-9091.00	4239	FT	3	36.55	35	11.0056	18.0044	60.1766	N	08/2021	Incumbent
29-9091.00	4239	FT	4	10.54	35	6.7181	2.6931	33.3895	N	08/2021	Incumbent
29-9091.00	4239	FT	5	32.90	35	10.5506	15.6599	56.4305	N	08/2021	Incumbent
29-9091.00	4239	FT	6	0.00	35	0.0000	n/a	n/a	N	08/2021	Incumbent
29-9091.00	4239	FT	7	0.00	35	0.0000	n/a	n/a	N	08/2021	Incumbent
29-9091.00	4239	IM	n/a	3.30	34	0.1531	2.9899	3.6129	N	08/2021	Incumbent
29-9091.00	4239	RT	n/a	73.66	55	6.5207	58.7696	84.5790	N	08/2021	Incumbent
29-9091.00	4233	FT	1	25.54	39	6.5914	14.5323	40.8929	N	08/2021	Incumbent
29-9091.00	4233	FT	2	20.71	39	9.1601	7.7879	44.6906	N	08/2021	Incumbent
29-9091.00	4233	FT	3	22.22	39	6.1266	12.2360	36.9316	N	08/2021	Incumbent
29-9091.00	4233	FT	4	14.82	39	6.3129	5.9493	32.3810	N	08/2021	Incumbent
29-9091.00	4233	FT	5	12.74	39	5.1413	5.4144	27.1321	N	08/2021	Incumbent
29-9091.00	4233	FT	6	3.96	39	3.6572	0.5859	22.4055	N	08/2021	Incumbent
29-9091.00	4233	FT	7	0.00	39	0.0000	n/a	n/a	N	08/2021	Incumbent
29-9091.00	4233	IM	n/a	3.19	39	0.1272	2.9311	3.4461	N	08/2021	Incumbent
29-9091.00	4233	RT	n/a	81.58	55	8.0399	60.2383	92.8270	N	08/2021	Incumbent
29-9091.00	4234	FT	1	13.49	44	8.5927	3.4139	40.7707	N	08/2021	Incumbent
29-9091.00	4234	FT	2	25.58	44	9.0802	11.6086	47.3513	N	08/2021	Incumbent
29-9091.00	4234	FT	3	35.29	44	14.0075	13.6666	65.2656	N	08/2021	Incumbent
29-9091.00	4234	FT	4	13.41	44	9.8575	2.7196	46.1780	N	08/2021	Incumbent
29-9091.00	4234	FT	5	12.23	44	6.0477	4.2798	30.2662	N	08/2021	Incumbent
29-9091.00	4234	FT	6	0.00	44	0.0000	n/a	n/a	N	08/2021	Incumbent
29-9091.00	4234	FT	7	0.00	44	0.0000	n/a	n/a	N	08/2021	Incumbent
29-9091.00	4234	IM	n/a	3.12	44	0.1625	2.7959	3.4513	N	08/2021	Incumbent
29-9091.00	4234	RT	n/a	77.55	55	7.0910	60.4191	88.6549	N	08/2021	Incumbent
29-9091.00	18692	FT	1	11.98	40	7.2315	3.2867	35.2705	N	08/2021	Incumbent
29-9091.00	18692	FT	2	10.25	40	6.0353	2.9387	30.0960	N	08/2021	Incumbent
29-9091.00	18692	FT	3	26.07	40	8.8498	12.2253	47.1618	N	08/2021	Incumbent
29-9091.00	18692	FT	4	38.73	40	5.1856	28.8952	49.5876	N	08/2021	Incumbent
29-9091.00	18692	FT	5	12.66	40	7.9875	3.2514	38.4569	N	08/2021	Incumbent
29-9091.00	18692	FT	6	0.32	40	0.3276	0.0385	2.5362	N	08/2021	Incumbent
29-9091.00	18692	FT	7	0.00	40	0.0000	n/a	n/a	N	08/2021	Incumbent
29-9091.00	18692	IM	n/a	3.71	40	0.2181	3.2721	4.1543	N	08/2021	Incumbent
29-9091.00	18692	RT	n/a	55.20	55	11.6781	32.3410	76.0490	N	08/2021	Incumbent
29-9091.00	18693	FT	1	32.94	27	10.4994	15.6022	56.6114	N	08/2021	Incumbent
29-9091.00	18693	FT	2	20.47	27	7.9167	8.6540	41.1549	N	08/2021	Incumbent
29-9091.00	18693	FT	3	12.27	27	5.7851	4.4293	29.6838	N	08/2021	Incumbent
29-9091.00	18693	FT	4	9.39	27	5.4341	2.7142	27.8058	N	08/2021	Incumbent
29-9091.00	18693	FT	5	7.92	27	6.1465	1.4964	32.7264	N	08/2021	Incumbent
29-9091.00	18693	FT	6	5.67	27	5.6832	0.6724	34.8053	N	08/2021	Incumbent
29-9091.00	18693	FT	7	11.34	27	8.9144	2.0261	44.1763	N	08/2021	Incumbent
29-9091.00	18693	IM	n/a	3.32	25	0.2752	2.7559	3.8920	N	08/2021	Incumbent
29-9091.00	18693	RT	n/a	56.99	55	8.8063	39.2021	73.1408	N	08/2021	Incumbent
29-9091.00	4238	FT	1	18.07	40	9.3156	5.8163	44.0560	N	08/2021	Incumbent
29-9091.00	4238	FT	2	5.37	40	4.2701	1.0259	23.6967	N	08/2021	Incumbent
29-9091.00	4238	FT	3	40.16	40	6.2749	28.3581	53.2327	N	08/2021	Incumbent
29-9091.00	4238	FT	4	6.66	40	4.1098	1.8393	21.3676	N	08/2021	Incumbent
29-9091.00	4238	FT	5	17.19	40	8.2050	6.0762	39.9787	N	08/2021	Incumbent
29-9091.00	4238	FT	6	8.39	40	4.3435	2.8377	22.3141	N	08/2021	Incumbent
29-9091.00	4238	FT	7	4.16	40	4.1339	0.5294	26.1256	N	08/2021	Incumbent
29-9091.00	4238	IM	n/a	2.82	40	0.2291	2.3584	3.2852	N	08/2021	Incumbent
29-9091.00	4238	RT	n/a	77.73	55	5.9171	63.7522	87.3820	N	08/2021	Incumbent
29-9092.00	17507	FT	1	0.00	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17507	FT	2	0.00	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17507	FT	3	0.00	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17507	FT	4	13.04	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17507	FT	5	34.78	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17507	FT	6	43.48	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17507	FT	7	8.70	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17507	IM	n/a	4.91	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17507	RT	n/a	100.00	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17506	FT	1	0.00	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17506	FT	2	0.00	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17506	FT	3	0.00	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17506	FT	4	4.35	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17506	FT	5	21.74	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17506	FT	6	73.91	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17506	FT	7	0.00	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17506	IM	n/a	4.83	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17506	RT	n/a	100.00	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17500	FT	1	0.00	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17500	FT	2	0.00	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17500	FT	3	0.00	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17500	FT	4	8.70	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17500	FT	5	17.39	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17500	FT	6	73.91	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17500	FT	7	0.00	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17500	IM	n/a	4.83	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17500	RT	n/a	100.00	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17504	FT	1	0.00	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17504	FT	2	0.00	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17504	FT	3	0.00	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17504	FT	4	8.70	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17504	FT	5	13.04	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17504	FT	6	73.91	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17504	FT	7	4.35	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17504	IM	n/a	4.74	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17504	RT	n/a	100.00	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17511	FT	1	0.00	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17511	FT	2	0.00	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17511	FT	3	0.00	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17511	FT	4	8.70	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17511	FT	5	26.09	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17511	FT	6	60.87	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17511	FT	7	4.35	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17511	IM	n/a	4.61	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17511	RT	n/a	100.00	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17502	FT	1	0.00	22	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17502	FT	2	0.00	22	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17502	FT	3	4.55	22	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17502	FT	4	9.09	22	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17502	FT	5	13.64	22	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17502	FT	6	68.18	22	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17502	FT	7	4.55	22	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17502	IM	n/a	4.59	22	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17502	RT	n/a	95.65	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17505	FT	1	4.35	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17505	FT	2	0.00	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17505	FT	3	0.00	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17505	FT	4	8.70	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17505	FT	5	17.39	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17505	FT	6	65.22	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17505	FT	7	4.35	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17505	IM	n/a	4.57	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17505	RT	n/a	100.00	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17508	FT	1	0.00	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17508	FT	2	0.00	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17508	FT	3	0.00	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17508	FT	4	8.70	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17508	FT	5	17.39	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17508	FT	6	69.57	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17508	FT	7	4.35	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17508	IM	n/a	4.52	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17508	RT	n/a	100.00	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17503	FT	1	0.00	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17503	FT	2	0.00	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17503	FT	3	8.70	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17503	FT	4	17.39	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17503	FT	5	26.09	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17503	FT	6	47.83	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17503	FT	7	0.00	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17503	IM	n/a	4.43	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17503	RT	n/a	100.00	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17509	FT	1	0.00	21	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17509	FT	2	9.52	21	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17509	FT	3	9.52	21	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17509	FT	4	4.76	21	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17509	FT	5	9.52	21	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17509	FT	6	66.67	21	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17509	FT	7	0.00	21	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17509	IM	n/a	4.43	21	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17509	RT	n/a	91.30	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17517	FT	1	0.00	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17517	FT	2	4.35	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17517	FT	3	17.39	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-9092.00	17517	FT	4	47.83	23	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
